[02Dec2024 00:15:45.296] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.neoForgeVersion, 20.4.237, --fml.fmlVersion, 2.0.17, --fml.mcVersion, 1.20.4, --fml.neoFormVersion, 20231207.154220, nogui]
	at net.minecraft.server.packs.resources.SimpleReloadInstance.lambda$new$3(SimpleReloadInstance.java:69) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at net.minecraft.Util.blockUntilDone(Util.java:784) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at net.minecraft.Util.blockUntilDone(Util.java:773) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at net.minecraft.server.Main.main(Main.java:192) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:580) ~[?:?]
	at net.neoforged.fml.loading.targets.CommonLaunchHandler.runTarget(CommonLaunchHandler.java:136) ~[loader-2.0.17.jar%2362!/:2.0]
	at net.neoforged.fml.loading.targets.CommonLaunchHandler.serverService(CommonLaunchHandler.java:128) ~[loader-2.0.17.jar%2362!/:2.0]
	at net.neoforged.fml.loading.targets.CommonServerLaunchHandler.runService(CommonServerLaunchHandler.java:26) ~[loader-2.0.17.jar%2362!/:2.0]
	at net.neoforged.fml.loading.targets.CommonLaunchHandler.lambda$launchService$4(CommonLaunchHandler.java:118) ~[loader-2.0.17.jar%2362!/:2.0]
	at cpw.mods.modlauncher.LaunchServiceHandlerDecorator.launch(LaunchServiceHandlerDecorator.java:30) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:53) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:71) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.Launcher.run(Launcher.java:108) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.Launcher.main(Launcher.java:78) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:26) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:23) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.bootstraplauncher.BootstrapLauncher.main(BootstrapLauncher.java:141) ~[bootstraplauncher-1.1.2.jar:?]
	at jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:580) ~[?:?]
	at net.neoforged.serverstarterjar.Main.mainLaunch(Main.java:266) ~[?:?]
	at net.neoforged.serverstarterjar.Main.main(Main.java:70) ~[?:?]
	at jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:580) ~[?:?]
	at net.neoforged.serverstarterjar.Main8.main(Main8.java:19) ~[?:?]
[02Dec2024 00:16:23.792] [main/WARN] [KubeJS/]: Tried to get tag forge:plates/constantan from an empty tag context!
[02Dec2024 00:16:23.792] [main/WARN] [KubeJS/]: Tried to get tag forge:dusts/constantan from an empty tag context!
[02Dec2024 00:16:23.792] [main/WARN] [thelm.jaopca.utils.MiscHelper/]: Item array cannot be empty, at least one item must be defined
[02Dec2024 00:16:23.792] [main/WARN] [thelm.jaopca.data.DataInjector/]: Recipe with ID jaopca:modern_industrialization.plate_to_dust.constantan errored
java.util.NoSuchElementException: No value present
	at java.util.Optional.get(Optional.java:143) ~[?:?]
	at thelm.jaopca.utils.MiscHelper.serialize(MiscHelper.java:428) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.utils.MiscHelper.serializeRecipe(MiscHelper.java:423) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.compat.modernindustrialization.recipes.MaceratorRecipeSerializer.get(MaceratorRecipeSerializer.java:77) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.compat.modernindustrialization.recipes.MaceratorRecipeSerializer.get(MaceratorRecipeSerializer.java:21) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.data.DataInjector.lambda$injectRecipes$3(DataInjector.java:186) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at java.util.TreeMap.forEach(TreeMap.java:1317) ~[?:?]
	at thelm.jaopca.data.DataInjector.injectRecipes(DataInjector.java:179) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.data.DataInjector.reloadInject(DataInjector.java:170) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.events.CommonEventHandler.onReloadApply(CommonEventHandler.java:105) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at net.minecraft.server.packs.resources.SimplePreparableReloadListener.modify$bhb000$beforeApply(SimplePreparableReloadListener.java:515) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at net.minecraft.server.packs.resources.SimplePreparableReloadListener.lambda$reload$1(SimplePreparableReloadListener.java:19) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:718) ~[?:?]
	at java.util.concurrent.CompletableFuture$Completion.run(CompletableFuture.java:482) ~[?:?]
	at net.minecraft.server.packs.resources.SimpleReloadInstance.lambda$new$3(SimpleReloadInstance.java:69) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at net.minecraft.Util.blockUntilDone(Util.java:784) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at net.minecraft.Util.blockUntilDone(Util.java:773) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at net.minecraft.server.Main.main(Main.java:192) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:580) ~[?:?]
	at net.neoforged.fml.loading.targets.CommonLaunchHandler.runTarget(CommonLaunchHandler.java:136) ~[loader-2.0.17.jar%2362!/:2.0]
	at net.neoforged.fml.loading.targets.CommonLaunchHandler.serverService(CommonLaunchHandler.java:128) ~[loader-2.0.17.jar%2362!/:2.0]
	at net.neoforged.fml.loading.targets.CommonServerLaunchHandler.runService(CommonServerLaunchHandler.java:26) ~[loader-2.0.17.jar%2362!/:2.0]
	at net.neoforged.fml.loading.targets.CommonLaunchHandler.lambda$launchService$4(CommonLaunchHandler.java:118) ~[loader-2.0.17.jar%2362!/:2.0]
	at cpw.mods.modlauncher.LaunchServiceHandlerDecorator.launch(LaunchServiceHandlerDecorator.java:30) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:53) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:71) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.Launcher.run(Launcher.java:108) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.Launcher.main(Launcher.java:78) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:26) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:23) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.bootstraplauncher.BootstrapLauncher.main(BootstrapLauncher.java:141) ~[bootstraplauncher-1.1.2.jar:?]
	at jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:580) ~[?:?]
	at net.neoforged.serverstarterjar.Main.mainLaunch(Main.java:266) ~[?:?]
	at net.neoforged.serverstarterjar.Main.main(Main.java:70) ~[?:?]
	at jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:580) ~[?:?]
	at net.neoforged.serverstarterjar.Main8.main(Main8.java:19) ~[?:?]
[02Dec2024 00:16:23.793] [main/WARN] [KubeJS/]: Tried to get tag forge:plates/uranium from an empty tag context!
[02Dec2024 00:16:23.793] [main/WARN] [KubeJS/]: Tried to get tag forge:raw_materials/aluminum from an empty tag context!
[02Dec2024 00:16:23.793] [main/WARN] [KubeJS/]: Tried to get tag forge:raw_materials/cloggrum from an empty tag context!
[02Dec2024 00:16:23.793] [main/WARN] [KubeJS/]: Tried to get tag forge:dusts/cloggrum from an empty tag context!
[02Dec2024 00:16:23.793] [main/WARN] [KubeJS/]: Tried to get tag forge:dusts/cloggrum from an empty tag context!
[02Dec2024 00:16:23.793] [main/WARN] [thelm.jaopca.utils.MiscHelper/]: Item array cannot be empty, at least one item must be defined
[02Dec2024 00:16:23.793] [main/WARN] [thelm.jaopca.data.DataInjector/]: Recipe with ID jaopca:modern_industrialization.raw_material_to_dust.cloggrum errored
java.util.NoSuchElementException: No value present
	at java.util.Optional.get(Optional.java:143) ~[?:?]
	at thelm.jaopca.utils.MiscHelper.serialize(MiscHelper.java:428) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.utils.MiscHelper.serializeRecipe(MiscHelper.java:423) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.compat.modernindustrialization.recipes.MaceratorRecipeSerializer.get(MaceratorRecipeSerializer.java:77) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.compat.modernindustrialization.recipes.MaceratorRecipeSerializer.get(MaceratorRecipeSerializer.java:21) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.data.DataInjector.lambda$injectRecipes$3(DataInjector.java:186) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at java.util.TreeMap.forEach(TreeMap.java:1317) ~[?:?]
	at thelm.jaopca.data.DataInjector.injectRecipes(DataInjector.java:179) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.data.DataInjector.reloadInject(DataInjector.java:170) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.events.CommonEventHandler.onReloadApply(CommonEventHandler.java:105) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at net.minecraft.server.packs.resources.SimplePreparableReloadListener.modify$bhb000$beforeApply(SimplePreparableReloadListener.java:515) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at net.minecraft.server.packs.resources.SimplePreparableReloadListener.lambda$reload$1(SimplePreparableReloadListener.java:19) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:718) ~[?:?]
	at java.util.concurrent.CompletableFuture$Completion.run(CompletableFuture.java:482) ~[?:?]
	at net.minecraft.server.packs.resources.SimpleReloadInstance.lambda$new$3(SimpleReloadInstance.java:69) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at net.minecraft.Util.blockUntilDone(Util.java:784) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at net.minecraft.Util.blockUntilDone(Util.java:773) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at net.minecraft.server.Main.main(Main.java:192) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:580) ~[?:?]
	at net.neoforged.fml.loading.targets.CommonLaunchHandler.runTarget(CommonLaunchHandler.java:136) ~[loader-2.0.17.jar%2362!/:2.0]
	at net.neoforged.fml.loading.targets.CommonLaunchHandler.serverService(CommonLaunchHandler.java:128) ~[loader-2.0.17.jar%2362!/:2.0]
	at net.neoforged.fml.loading.targets.CommonServerLaunchHandler.runService(CommonServerLaunchHandler.java:26) ~[loader-2.0.17.jar%2362!/:2.0]
	at net.neoforged.fml.loading.targets.CommonLaunchHandler.lambda$launchService$4(CommonLaunchHandler.java:118) ~[loader-2.0.17.jar%2362!/:2.0]
	at cpw.mods.modlauncher.LaunchServiceHandlerDecorator.launch(LaunchServiceHandlerDecorator.java:30) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:53) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:71) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.Launcher.run(Launcher.java:108) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.Launcher.main(Launcher.java:78) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:26) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:23) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.bootstraplauncher.BootstrapLauncher.main(BootstrapLauncher.java:141) ~[bootstraplauncher-1.1.2.jar:?]
	at jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:580) ~[?:?]
	at net.neoforged.serverstarterjar.Main.mainLaunch(Main.java:266) ~[?:?]
	at net.neoforged.serverstarterjar.Main.main(Main.java:70) ~[?:?]
	at jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:580) ~[?:?]
	at net.neoforged.serverstarterjar.Main8.main(Main8.java:19) ~[?:?]
[02Dec2024 00:16:23.794] [main/WARN] [KubeJS/]: Tried to get tag forge:raw_materials/froststeel from an empty tag context!
[02Dec2024 00:16:23.794] [main/WARN] [KubeJS/]: Tried to get tag forge:dusts/froststeel from an empty tag context!
[02Dec2024 00:16:23.794] [main/WARN] [KubeJS/]: Tried to get tag forge:dusts/froststeel from an empty tag context!
[02Dec2024 00:16:23.795] [main/WARN] [thelm.jaopca.utils.MiscHelper/]: Item array cannot be empty, at least one item must be defined
[02Dec2024 00:16:23.795] [main/WARN] [thelm.jaopca.data.DataInjector/]: Recipe with ID jaopca:modern_industrialization.raw_material_to_dust.froststeel errored
java.util.NoSuchElementException: No value present
	at java.util.Optional.get(Optional.java:143) ~[?:?]
	at thelm.jaopca.utils.MiscHelper.serialize(MiscHelper.java:428) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.utils.MiscHelper.serializeRecipe(MiscHelper.java:423) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.compat.modernindustrialization.recipes.MaceratorRecipeSerializer.get(MaceratorRecipeSerializer.java:77) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.compat.modernindustrialization.recipes.MaceratorRecipeSerializer.get(MaceratorRecipeSerializer.java:21) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.data.DataInjector.lambda$injectRecipes$3(DataInjector.java:186) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at java.util.TreeMap.forEach(TreeMap.java:1317) ~[?:?]
	at thelm.jaopca.data.DataInjector.injectRecipes(DataInjector.java:179) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.data.DataInjector.reloadInject(DataInjector.java:170) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.events.CommonEventHandler.onReloadApply(CommonEventHandler.java:105) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at net.minecraft.server.packs.resources.SimplePreparableReloadListener.modify$bhb000$beforeApply(SimplePreparableReloadListener.java:515) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at net.minecraft.server.packs.resources.SimplePreparableReloadListener.lambda$reload$1(SimplePreparableReloadListener.java:19) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:718) ~[?:?]
	at java.util.concurrent.CompletableFuture$Completion.run(CompletableFuture.java:482) ~[?:?]
	at net.minecraft.server.packs.resources.SimpleReloadInstance.lambda$new$3(SimpleReloadInstance.java:69) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at net.minecraft.Util.blockUntilDone(Util.java:784) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at net.minecraft.Util.blockUntilDone(Util.java:773) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at net.minecraft.server.Main.main(Main.java:192) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:580) ~[?:?]
	at net.neoforged.fml.loading.targets.CommonLaunchHandler.runTarget(CommonLaunchHandler.java:136) ~[loader-2.0.17.jar%2362!/:2.0]
	at net.neoforged.fml.loading.targets.CommonLaunchHandler.serverService(CommonLaunchHandler.java:128) ~[loader-2.0.17.jar%2362!/:2.0]
	at net.neoforged.fml.loading.targets.CommonServerLaunchHandler.runService(CommonServerLaunchHandler.java:26) ~[loader-2.0.17.jar%2362!/:2.0]
	at net.neoforged.fml.loading.targets.CommonLaunchHandler.lambda$launchService$4(CommonLaunchHandler.java:118) ~[loader-2.0.17.jar%2362!/:2.0]
	at cpw.mods.modlauncher.LaunchServiceHandlerDecorator.launch(LaunchServiceHandlerDecorator.java:30) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:53) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:71) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.Launcher.run(Launcher.java:108) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.Launcher.main(Launcher.java:78) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:26) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:23) ~[modlauncher-10.0.9.jar%2365!/:?]
	at cpw.mods.bootstraplauncher.BootstrapLauncher.main(BootstrapLauncher.java:141) ~[bootstraplauncher-1.1.2.jar:?]
	at jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:580) ~[?:?]
	at net.neoforged.serverstarterjar.Main.mainLaunch(Main.java:266) ~[?:?]
	at net.neoforged.serverstarterjar.Main.main(Main.java:70) ~[?:?]
	at jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:580) ~[?:?]
	at net.neoforged.serverstarterjar.Main8.main(Main8.java:19) ~[?:?]
[02Dec2024 00:16:23.795] [main/WARN] [KubeJS/]: Tried to get tag forge:raw_materials/aluminum from an empty tag context!
[02Dec2024 00:16:23.796] [main/WARN] [KubeJS/]: Tried to get tag forge:raw_materials/cloggrum from an empty tag context!
[02Dec2024 00:16:23.796] [main/WARN] [KubeJS/]: Tried to get tag forge:storage_blocks/raw_cloggrum from an empty tag context!
[02Dec2024 00:16:23.796] [main/WARN] [thelm.jaopca.utils.MiscHelper/]: Item array cannot be empty, at least one item must be defined
[02Dec2024 00:16:23.796] [main/WARN] [thelm.jaopca.data.DataInjector/]: Recipe with ID jaopca:modern_industrialization.raw_material_to_raw_storage_block.cloggrum errored
java.util.NoSuchElementException: No value present
	at java.util.Optional.get(Optional.java:143) ~[?:?]
	at thelm.jaopca.utils.MiscHelper.serialize(MiscHelper.java:428) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.utils.MiscHelper.serializeRecipe(MiscHelper.java:423) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.compat.modernindustrialization.recipes.PackerRecipeSerializer.get(PackerRecipeSerializer.java:76) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.compat.modernindustrialization.recipes.PackerRecipeSerializer.get(PackerRecipeSerializer.java:21) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.data.DataInjector.lambda$injectRecipes$3(DataInjector.java:186) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at java.util.TreeMap.forEach(TreeMap.java:1317) ~[?:?]
	at thelm.jaopca.data.DataInjector.injectRecipes(DataInjector.java:179) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.data.DataInjector.reloadInject(DataInjector.java:170) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at thelm.jaopca.events.CommonEventHandler.onReloadApply(CommonEventHandler.java:105) ~[JAOPCA-1.20.4-5.0.a.5.jar%23503!/:5.0.a.5]
	at net.minecraft.server.packs.resources.SimplePreparableReloadListener.modify$bhb000$beforeApply(SimplePreparableReloadListener.java:515) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at net.minecraft.server.packs.resources.SimplePreparableReloadListener.lambda$reload$1(SimplePreparableReloadListener.java:19) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:718) ~[?:?]
	at java.util.concurrent.CompletableFuture$Completion.run(CompletableFuture.java:482) ~[?:?]
	at net.minecraft.server.packs.resources.SimpleReloadInstance.lambda$new$3(SimpleReloadInstance.java:69) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at net.minecraft.Util.blockUntilDone(Util.java:784) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at net.minecraft.Util.blockUntilDone(Util.java:773) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at net.minecraft.server.Main.main(Main.java:192) ~[server-1.20.4-20231207.154220-srg.jar%23630!/:?]
	at jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103) ~[?:?]
